PlayerId,PlayerName,Citizenship,Date_of_birth,Position,Foot,Height_in_cm,Highest_market_value_in_gbp
308439,Patrick Berg,Norway,1997-11-24,Midfield,Right,178,4050000
547889,Oregan Ravet,Belgium,2001-07-13,Goalkeeper,,189,45000
387191,Daiki Hashioka,Japan,1999-05-17,Defender,Right,182,990000
312819,Silvere Ganvoula,Congo,1996-06-29,Attack,Right,191,2250000
482072,Kevin Denkey,Togo,2000-11-30,Attack,Right,181,2250000
719456,Thibo Somers,Belgium,1999-03-16,Attack,Right,183,900000
621802,Olivier Deman,Belgium,2000-04-06,Attack,Left,181,1170000
404384,Rabbi Matondo,Wales,2000-09-09,Attack,Right,175,8100000
183836,Dino Hotic,Bosnia-Herzegovina,1995-07-26,Attack,Left,168,1800000
502268,Andi Koshi,Belgium,2001-02-17,Midfield,Left,175,90000
478198,Franck Kanoute,Senegal,1998-12-13,Midfield,Right,186,1080000
569845,Charles Vanhoutte,Belgium,1998-09-16,Midfield,Right,182,810000
348756,Leonardo Lopes,Portugal,1998-11-30,Midfield,Right,168,1800000
239743,Przemyslaw Frankowski,Poland,1995-04-12,Midfield,Right,176,7200000
110822,Hannes Van Der Bruggen,Belgium,1993-04-01,Midfield,Right,181,2250000
468249,Vitinho,Brazil,1999-07-23,Defender,Right,175,1350000
129580,Alexander Corryn,Belgium,1994-01-03,Defender,Left,177,900000
323403,Dimitar Velkovski,Bulgaria,1995-01-22,Defender,Left,185,585000
601407,Robbe Decostere,Belgium,1998-05-08,Defender,Right,180,540000
707844,Mandela Keita,Belgium,2002-05-10,Midfield,Right,180,1800000
460648,Dylan Ouedraogo,Burkina Faso,1998-07-22,Defender,Left,185,675000
379315,Edgaras Utkus,Lithuania,2000-06-22,Defender,Right,190,720000
418553,Jesper Daland,Norway,2000-01-06,Defender,Right,188,1800000
740159,Sousa,Brazil,2001-07-04,Defender,Left,192,495000
470796,Boris Popovic,Serbia,2000-02-26,Defender,Right,189,675000
182891,Thomas Didillon,France,1995-11-28,Goalkeeper,Left,193,4500000
249552,Senna Miangue,Belgium,1997-02-05,Defender,Left,192,1800000
38253,Robert Lewandowski,Poland,1988-08-21,Attack,Right,185,81000000
243714,Kingsley Coman,France,1996-06-13,Attack,Right,180,58500000
190146,Xavier Mercier,France,1989-07-25,Attack,Right,172,1170000
192565,Leroy Sane,Germany,1996-01-11,Attack,Left,183,90000000
208552,Siebe Schrijvers,Belgium,1996-07-18,Midfield,Right,179,6750000
900909,Paul Wanner,Germany,2005-12-23,Attack,Left,185,1800000
580195,Jamal Musiala,Germany,2003-02-26,Attack,Right,183,58500000
190393,Corentin Tolisso,France,1994-08-03,Midfield,Right,181,40500000
50818,Sebastien Bruzzese,Belgium,1989-03-01,Goalkeeper,Right,185,720000
205657,Runar Alex Runarsson,Iceland,1995-02-18,Goalkeeper,Right,186,4050000
159471,Serge Gnabry,Germany,1995-07-14,Attack,Right,176,81000000
153084,Leon Goretzka,Germany,1995-02-06,Midfield,Right,189,63000000
122383,Kawin Thamsatchanan,Thailand,1990-01-26,Goalkeeper,Right,183,720000
190685,Bouna Sarr,Senegal,1992-01-31,Defender,Right,177,8100000
336869,Marc Roca,Spain,1996-11-26,Midfield,Left,184,27000000
58358,Thomas Muller,Germany,1989-09-13,Attack,Right,185,67500000
353366,Benjamin Pavard,France,1996-03-28,Defender,Right,186,40500000
483046,Josip Stanisic,Croatia,2000-04-02,Defender,Both,187,3600000
538996,Tanguy Nianzou,France,2002-06-07,Defender,Right,191,10800000
424204,Alphonso Davies,Canada,2000-11-02,Defender,Left,183,72000000
477460,Warleson,Brazil,1996-08-31,Goalkeeper,Right,191,270000
281963,Lucas Hernandez,France,1996-02-14,Defender,Left,184,63000000
40680,Sven Ulreich,Germany,1988-08-03,Goalkeeper,Right,192,5400000
106987,Marcel Sabitzer,Austria,1994-03-17,Midfield,Right,177,37800000
17259,Manuel Neuer,Germany,1986-03-27,Goalkeeper,Right,193,40500000
235360,Matej Poplatnik,Slovenia,1992-07-15,Attack,Right,178,360000
166601,Niklas Sule,Germany,1995-09-03,Defender,Right,195,54000000
424881,Omar Richards,England,1998-02-15,Defender,Left,174,6300000
572810,Jaze Kabia,Ireland,2000-07-08,Attack,Both,0,68000
165345,Craig Sibbald,Scotland,1995-05-18,Attack,Left,170,360000
51733,Andrew Shinnie,Scotland,1989-07-17,Attack,Right,181,585000
161056,Joshua Kimmich,Germany,1995-02-08,Midfield,Right,177,81000000
87667,Cristian Montano,Colombia,1991-12-11,Midfield,Left,180,225000
59830,Keaghan Jacobs,South Africa,1989-09-09,Midfield,Right,170,315000
467437,Malik Tillman,United States,2002-05-28,Attack,Right,187,1350000
336307,Christian Fruchtl,Germany,2000-01-28,Goalkeeper,Left,193,630000
105695,Jason Holt,Scotland,1993-02-19,Midfield,Left,168,675000
342472,Stephane Omeonga,Belgium,1996-03-27,Midfield,Right,177,1800000
907302,Harrison Clark,England,2003-05-11,Midfield,,0,90000
182614,Scott Pittman,Scotland,1992-07-09,Attack,Right,173,450000
406734,Carlo Pignatiello,Scotland,2000-01-16,Defender,Right,181,45000
148215,Nicky Devlin,Scotland,1993-10-17,Defender,Right,183,540000
226151,Sean Kelly,Scotland,1993-11-01,Defender,Left,188,315000
225077,Jackson Longridge,Scotland,1995-04-12,Defender,,183,270000
347617,Jack Mcmillan,Scotland,1997-12-18,Defender,Right,183,315000
554250,Morgan Boyes,Wales,2001-04-22,Defender,Left,179,68000
110866,Tom Parkes,England,1992-01-15,Defender,Right,191,225000
319162,Ayo Obileye,England,1994-09-02,Defender,Right,191,315000
363227,James Penrice,Scotland,1998-12-22,Defender,Left,177,315000
276764,Alan Forrest,Scotland,1996-09-09,Midfield,Right,175,540000
747967,Brian Schwake,United States,2001-08-24,Goalkeeper,,0,
278190,Ivan Konovalov,Russia,1994-08-18,Goalkeeper,Right,191,1800000
342047,Jack Fitzwater,England,1997-09-23,Defender,Right,188,315000
240457,Max Stryjek,Poland,1996-07-18,Goalkeeper,Right,188,383000
66980,Marvin Bartley,England,1986-07-04,Midfield,Left,190,450000
333647,Jonathan Burkardt,Germany,2000-07-11,Attack,Right,183,15300000
119234,Karim Onisiwo,Austria,1992-03-17,Attack,Right,188,4050000
436585,Delano Burgzorg,Netherlands,1998-11-07,Attack,Right,186,1800000
144863,Josh Mullin,Scotland,1992-09-23,Midfield,Right,180,450000
314398,Jae Sung Lee,"Korea, South",1992-08-10,Attack,Left,180,3150000
200855,Gary Maley,Scotland,1982-08-03,Goalkeeper,Right,197,45000
106872,Kevin Stoger,Austria,1993-08-27,Attack,Left,175,5400000
405689,Merveille Papela,Germany,2001-01-18,Midfield,Right,174,360000
182574,Jean Paul Boetius,Netherlands,1994-03-22,Attack,Right,178,5400000
344069,Anton Stach,Germany,1998-11-15,Midfield,Both,194,11700000
118847,Dominik Kohr,Germany,1994-01-31,Midfield,Right,183,7650000
357233,Leandro Barreiro,Luxembourg,2000-01-03,Midfield,Right,174,9900000
240274,Anderson Lucoqui,Angola,1997-07-06,Defender,Left,180,2250000
251878,Aaron Martin,Spain,1997-04-22,Defender,Left,180,18000000
451906,David Nemeth,Austria,2001-03-18,Defender,Both,191,3600000
156764,Gavin Reilly,Scotland,1993-05-10,Attack,Right,181,315000
82350,Stefan Bell,Germany,1991-08-24,Defender,Right,192,5400000
288253,Jeremiah St Juste,Netherlands,1996-10-19,Defender,Right,186,14400000
291200,Moussa Niakhate,France,1996-03-08,Defender,Left,190,16200000
470815,Niklas Tauer,Germany,2001-02-17,Midfield,Right,183,1350000
490609,Lasse Riess,Germany,2001-07-27,Goalkeeper,,191,180000
160963,Robin Zentner,Germany,1994-10-28,Goalkeeper,Right,195,4500000
598399,Marius,Chad,1998-01-22,Attack,Right,190,540000
729814,Georges Mikautadze,Georgia,2000-10-31,Attack,Right,176,2250000
906192,Zakaria Silini,Algeria,2003-07-05,Attack,,184,45000
685819,Ali Sanogo,Cote d'Ivoire,1998-10-20,Attack,Right,178,180000
126281,Alexander Hack,Germany,1993-09-08,Defender,Left,193,2700000
382096,Bruce Anderson,Scotland,1998-09-23,Attack,Right,173,383000
914046,Noah Serwy,Belgium,2003-02-21,Attack,,168,225000
512690,Maidine Douane,France,2002-08-23,Attack,Right,0,45000
481116,Youssef Maziz,France,1998-06-24,Attack,Right,175,1620000
344695,Dayot Upamecano,France,1998-10-27,Defender,Right,186,54000000
535706,Sami Lahssaini,Belgium,1998-09-18,Midfield,Right,179,450000
168989,Silvan Widmer,Switzerland,1993-03-05,Defender,Right,183,8100000
160380,Ibrahima Cisse,Guinea,1994-02-28,Midfield,Right,184,1980000
671068,Bassim Boukteb,Belgium,2001-07-12,Midfield,,183,23000
738720,Mathieu Cachbach,Belgium,2001-05-23,Midfield,Left,180,270000
103278,Francesco Donofrio,Belgium,1990-10-06,Defender,Right,180,270000
366045,Ablie Jallow,The Gambia,1998-11-14,Attack,Left,166,720000
272640,Morgan Poaty,Congo,1997-07-15,Defender,Left,177,900000
272704,Gerald Kilota,France,1994-01-02,Defender,Left,171,630000
916701,Robin Denuit,Belgium,2002-02-21,Defender,,184,23000
191182,Benjamin Boulenger,France,1990-03-01,Defender,Left,188,270000
503160,Paul Nebel,Germany,2002-10-10,Attack,Both,169,1170000
463133,Wagane Faye,Senegal,1993-11-20,Defender,Right,180,450000
706622,Elias Spago,Belgium,2001-08-09,Defender,Left,186,450000
643528,Yahya Nadrani,Morocco,1997-01-14,Defender,Right,183,585000
251299,Finn Dahmen,Germany,1998-03-27,Goalkeeper,Right,188,1800000
503740,Kouadio Yves Dabila,Cote d'Ivoire,1997-01-01,Defender,Right,183,3600000
65781,Daniel Opare,Ghana,1990-10-18,Defender,Right,174,2700000
316709,Marsoni Sambu,Belgium,1996-06-03,Defender,Right,185,495000
340343,Antoine Bernier,Belgium,1997-09-10,Attack,Right,170,540000
704156,Nicholas Gioacchini,United States,2000-07-25,Attack,Right,183,1800000
60540,Valere Germain,France,1990-04-17,Attack,Right,180,9000000
806792,Rayan Djedje,France,2001-07-04,Midfield,Right,183,270000
340328,Stephy Mavididi,England,1998-05-31,Attack,Right,183,9000000
222859,Florent Mollet,France,1991-11-19,Attack,Right,175,8100000
113707,Remy Cabella,France,1990-03-08,Attack,Right,171,12600000
650350,Leo Leroy,France,2000-02-14,Midfield,,186,1620000
118284,Jordan Ferri,France,1992-03-12,Midfield,Right,172,6750000
127156,Teji Savanier,France,1991-12-22,Midfield,Right,171,10800000
484743,Gabriel Bares,Switzerland,2000-08-29,Midfield,Left,187,720000
624037,Joris Chotard,France,2001-09-24,Midfield,Right,179,9000000
111058,Arnaud Souquet,France,1992-02-12,Defender,Right,179,4500000
409498,Timothy Galje,Belgium,2001-06-05,Goalkeeper,,180,90000
208512,Alex Craninx,Belgium,1995-10-21,Goalkeeper,Right,197,270000
43984,Daniel Brosinski,Germany,1988-07-17,Defender,Right,178,2700000
271455,Mihailo Ristic,Serbia,1995-10-31,Defender,Left,180,3150000
335147,Junior Sambia,France,1996-09-07,Defender,Right,185,5850000
485965,Nicolas Cozza,France,1999-01-08,Defender,Left,178,4500000
549815,Thuler,Brazil,1999-03-10,Defender,Right,185,1800000
72857,Pedro Mendes,Portugal,1990-10-01,Defender,Right,186,6300000
47713,Mamadou Sakho,France,1990-02-13,Defender,Left,187,17100000
478346,Matis Carvalho,Portugal,1999-04-28,Goalkeeper,Right,187,180000
371816,Dimitry Bertaud,France,1998-06-06,Goalkeeper,Right,180,1350000
247915,Jonas Omlin,Switzerland,1994-01-10,Goalkeeper,Right,190,7200000
152963,Florian Niederlechner,Germany,1990-10-24,Attack,Right,187,9000000
345468,Andi Zeqiri,Switzerland,1999-06-22,Attack,Left,185,2700000
120205,Michael Gregoritsch,Austria,1994-04-18,Attack,Left,193,18000000
627207,Ricardo Pepi,United States,2003-01-09,Attack,Right,185,9000000
569374,Thibault Tamas,France,2001-02-20,Defender,Left,177,180000
283001,Noah Joel Sarenren Bazee,Germany,1996-08-21,Attack,Right,183,1350000
659542,Elye Wahi,France,2003-01-02,Attack,Right,184,10800000
42783,Andre Hahn,Germany,1990-08-13,Attack,Right,185,7200000
522245,Lasse Gunther,Germany,2003-03-21,Attack,Left,183,900000
842341,Maxime Esteve,France,2002-05-26,Defender,Left,193,4050000
588747,Tim Civeja,Germany,2002-01-04,Midfield,Both,180,270000
96043,Mikael Dyrestam,Guinea,1991-12-10,Defender,Right,188,900000
63022,Jan Moravek,Czech Republic,1989-11-01,Midfield,Right,180,3150000
296397,Arne Maier,Germany,1999-01-08,Midfield,Right,186,21600000
57845,Tobias Strobl,Germany,1990-05-12,Midfield,Right,188,7200000
251302,Niklas Dorsch,Germany,1998-01-15,Midfield,Right,178,9000000
189475,Carlos Gruezo,Ecuador,1995-04-19,Midfield,Right,171,5400000
146163,Raphael Framberger,Germany,1995-09-06,Defender,Right,179,1800000
288429,Mads Pedersen,Denmark,1996-09-01,Defender,Left,174,1800000
520468,Iago,Brazil,1997-03-23,Defender,Left,181,5850000
569349,Frederik Winther,Denmark,2001-01-04,Defender,Left,186,900000
106405,Jeffrey Gouweleeuw,Netherlands,1991-07-10,Defender,Right,187,10800000
278343,Felix Uduokhai,Germany,1997-09-09,Defender,Left,192,14400000
314295,Reece Oxford,England,1998-12-16,Defender,Right,190,10800000
249157,Fredrik Jensen,Finland,1997-09-09,Attack,Right,183,2700000
353826,Robert Gumny,Poland,1998-06-04,Defender,Right,178,4500000
345886,Ruben Vargas,Switzerland,1998-08-05,Attack,Right,179,11700000
78339,Rafal Gikiewicz,Poland,1987-10-26,Goalkeeper,Right,190,1350000
378224,Maxime Mignon,Belgium,1990-08-17,Goalkeeper,Right,184,68000
392124,Daniel Klein,Germany,2001-03-13,Goalkeeper,Right,192,180000
38410,Daniel Caligiuri,Italy,1988-01-15,Attack,Right,182,6750000
184922,Ambroise Oyongo,Cameroon,1991-06-22,Defender,Left,176,3600000
248024,Gustav Engvall,Sweden,1996-04-29,Attack,Right,185,1800000
463601,Guillaume Dietsch,France,2001-04-17,Goalkeeper,Right,184,765000
420884,Hugo Cuypers,Belgium,1997-02-07,Attack,Right,185,2700000
146714,Tomas Koubek,Czech Republic,1992-08-26,Goalkeeper,Right,197,6300000
695769,Niklo Dailly,Belgium,2001-11-06,Attack,Right,185,135000
412041,Alex Millan,Spain,1999-11-07,Attack,,0,630000
440953,Antoine Colassin,Belgium,2001-02-26,Attack,Right,188,2250000
225569,Kerim Mrabti,Sweden,1994-05-20,Attack,Right,175,3150000
581294,Daniel Perez,Venezuela,2002-01-17,Attack,Right,190,720000
125614,Sargis Adamyan,Armenia,1993-05-23,Attack,Right,184,4500000
296879,Steffen Tigges,Germany,1998-07-31,Attack,Left,193,1350000
147094,Jose Izquierdo,Colombia,1992-07-07,Attack,Right,171,12600000
894914,Antonio Nusa,Norway,2005-04-17,Attack,Right,180,2250000
565434,Anthony Descotte,Belgium,2003-08-03,Attack,Right,0,180000
649035,Youssouph Badji,Senegal,2001-12-20,Attack,Right,192,4500000
541749,Luqman Hakim,Malaysia,2002-03-05,Attack,Right,170,135000
269766,Jonah Osabutey,Ghana,1998-10-08,Attack,Right,181,630000
336370,Jesaja Herrmann,Germany,2000-02-08,Attack,Both,190,225000
369384,Mohamed Badamosi,The Gambia,1998-12-27,Attack,Right,196,360000
684196,David Mukuna Trouet,Belgium,2001-10-02,Attack,Right,192,135000
638793,Tajon Buchanan,Canada,1999-02-08,Attack,Right,183,8550000
585339,Pape Habib Gueye,Senegal,1999-09-20,Attack,Right,188,1350000
545400,Billal Messaoudi,Algeria,1997-12-21,Attack,Right,184,765000
345654,Marlos Moreno,Colombia,1996-09-20,Attack,Right,173,900000
808767,Camil Mmaee,Morocco,2004-02-21,Attack,,184,90000
56331,Bas Dost,Netherlands,1989-05-31,Attack,Right,196,19800000
405399,Denis Dragus,Romania,1999-07-06,Attack,Right,180,1800000
193130,Rachid Alioui,Morocco,1992-06-18,Attack,Right,186,4500000
375877,Vakoun Issouf Bayo,Cote d'Ivoire,1997-01-10,Attack,Right,184,2880000
181378,Gaetan Laborde,France,1994-05-03,Attack,Left,181,16200000
399383,Mathieu Cafaro,France,1997-03-25,Attack,Right,175,6750000
377219,Selim Amallah,Morocco,1996-11-15,Attack,Right,186,6300000
502452,Olivier Dumont,Belgium,2002-03-06,Midfield,Right,182,135000
202831,David Henen,Togo,1996-04-19,Attack,Right,186,720000
422763,Nicolas Raskin,Belgium,2001-02-23,Midfield,Right,179,5400000
381968,William Balikwisha,Belgium,1999-05-12,Attack,Right,173,450000
409511,Damjan Pavlovic,Serbia,2001-07-09,Midfield,Right,179,405000
365451,Daouda Peeters,Belgium,1999-01-26,Midfield,Right,185,900000
74544,Joachim Van Damme,Belgium,1991-07-23,Midfield,Left,195,900000
150482,Gojko Cimirot,Bosnia-Herzegovina,1992-12-19,Midfield,Right,178,4950000
559328,Emanuel Emegha,Netherlands,2003-02-03,Attack,Both,195,810000
251303,Johannes Eggestein,Germany,1998-05-08,Attack,Right,183,9000000
182201,Ally Samatta,Tanzania,1992-12-23,Attack,Right,183,10800000
147043,Michael Frey,Switzerland,1994-07-19,Attack,Right,190,4500000
168471,Renaud Emond,Belgium,1991-12-05,Attack,Right,186,4050000
227532,Aleksandar Boljevic,Montenegro,1995-12-12,Attack,Right,186,1530000
322702,Benson,Belgium,1997-03-28,Attack,Left,169,3600000
429086,Nana Ampomah,Ghana,1996-01-02,Attack,Right,175,2250000
95755,Viktor Fischer,Denmark,1994-06-09,Attack,Right,181,6300000
42714,Mehdi Carcela Gonzalez,Morocco,1989-07-01,Attack,Left,179,4500000
640735,Abdoul Tapsoba,Burkina Faso,2001-08-23,Attack,Right,177,900000
502239,Michel Ange Balikwisha,Belgium,2001-05-10,Attack,Right,178,4500000
52746,Nill De Pauw,DR Congo,1990-01-06,Attack,Right,180,2250000
652803,Pierre Dwomoh,Belgium,2004-06-21,Midfield,Right,188,1800000
16617,Faris Haroun,Belgium,1985-09-22,Midfield,Right,188,3150000
183383,Pieter Gerkens,Belgium,1995-02-17,Midfield,Right,180,3150000
838813,Abderahmane Soussi,Morocco,2003-01-30,Attack,,0,90000
600481,Alhassan Yusuf,Nigeria,2000-07-18,Midfield,Right,175,1980000
289510,Samuel Bastien,DR Congo,1996-09-26,Midfield,Right,175,6300000
460378,Jelle Bataille,Belgium,1999-05-20,Defender,Right,181,2520000
258039,Aurelio Buta,Portugal,1997-02-10,Defender,Right,172,5400000
234193,Birger Verstraete,Belgium,1994-04-16,Midfield,Right,175,3600000
708876,Moustafa Ava Dongo,DR Congo,1996-01-27,Defender,Right,190,360000
329519,Dinis Almeida,Portugal,1995-06-28,Defender,Right,190,1080000
279254,Sander Coopman,Belgium,1995-03-12,Attack,Right,183,1800000
295060,Koji Miyoshi,Japan,1997-03-26,Attack,Left,167,2700000
55687,Ritchie De Laet,Belgium,1988-11-28,Defender,Right,186,2250000
182424,Dorian Dessoleil,Belgium,1992-08-07,Defender,Left,188,3150000
627358,Yassine Ben Hamed,Algeria,2003-03-24,Defender,Left,175,135000
535282,Sam Vines,United States,1999-05-31,Defender,Left,178,2700000
41982,Radja Nainggolan,Belgium,1988-05-04,Midfield,Right,176,40500000
452584,Bruny Nsimba,Belgium,2000-04-05,Attack,Right,181,405000
290537,Jean Butez,France,1995-06-08,Goalkeeper,Right,190,3600000
265383,Abdoulaye Seck,Senegal,1992-06-04,Defender,Right,192,2700000
565428,Alexandro Calut,Belgium,2003-04-22,Defender,Left,180,450000
548254,Nathan Ngoy,Belgium,2003-06-10,Defender,Right,183,405000
270541,Serhou Guirassy,Guinea,1996-03-12,Attack,Right,187,13500000
160736,Noe Dussenne,Belgium,1992-04-07,Defender,Right,192,1350000
536475,Moussa Sissako,Mali,2000-11-10,Defender,Right,188,1080000
193469,Bjorn Engels,Belgium,1994-09-15,Defender,Right,194,10800000
368612,Merveille Bokadi,DR Congo,1996-05-21,Defender,Right,186,3150000
591193,Niels Nkounkou,France,2000-11-01,Defender,Left,180,2700000
157125,Laurent Henkinet,Belgium,1992-09-14,Goalkeeper,Right,188,540000
417278,Arnaud Bodart,Belgium,1998-03-11,Goalkeeper,Right,186,5850000
352017,Faiz Selemani,Comoros,1993-11-14,Attack,Right,182,3150000
224691,Alexandre De Bruyn,Belgium,1994-06-04,Attack,Right,177,675000
661171,William Pacho,Ecuador,2001-10-16,Defender,Left,186,2250000
250138,Gilles Dewaele,Belgium,1996-02-13,Defender,Right,182,1260000
658742,Tsotne Bendianishvili,Georgia,2002-12-27,Midfield,Right,172,90000
121570,Konstantinos Laifis,Cyprus,1993-05-19,Defender,Left,186,5400000
174285,Kevin Vandendriessche,France,1989-08-07,Midfield,Right,183,1080000
502289,Dylan Mbayo,Belgium,2001-10-11,Attack,Left,175,720000
403692,Victor Torp,Denmark,1999-07-30,Midfield,Right,178,405000
371003,Ante Palaversa,Croatia,2000-04-06,Midfield,Right,187,4500000
592400,Abdelkahar Kadri,Algeria,2000-06-24,Attack,Right,170,1800000
680218,Matthieu Epolo,Belgium,2005-01-15,Goalkeeper,Right,185,90000
150711,Michiel Jonckheere,Belgium,1990-01-03,Midfield,Right,180,1080000
226288,Lucas Rougeaux,France,1994-03-10,Defender,Right,185,540000
598791,Tsuyoshi Watanabe,Japan,1997-02-05,Defender,Right,186,765000
145840,Trent Sainsbury,Australia,1992-01-05,Defender,Right,184,1130000
339501,Aleksandar Radovanovic,Serbia,1993-11-11,Defender,Left,189,1260000
503855,Amine Benchaib,Belgium,1998-06-18,Attack,Right,181,720000
450218,Ortwin De Wolf,Belgium,1997-04-23,Goalkeeper,Left,189,810000
343953,Marko IliÄ‡,Serbia,1998-02-03,Goalkeeper,Right,191,1260000
447071,Nauris Petkevicius,Lithuania,2000-02-19,Attack,Right,182,293000
627939,Ken Nkuba,Belgium,2002-01-21,Attack,Right,173,630000
649019,Sambou Sissoko,Mali,2000-06-29,Midfield,Right,181,315000
156496,Kristof Dhaene,Belgium,1990-06-06,Defender,Left,168,1440000
294772,Ali Gholizadeh,Iran,1996-03-10,Attack,Left,176,3600000
491296,Anass Zaroury,Belgium,2000-11-07,Attack,Right,176,1170000
